voy_id,flow,area_no,size,planned_qty,snapshot_qty,new_qty
453412,OZ,77,20,1,1.0,0.0
453412,OZ,80,20,4,4.0,0.0
453412,OZ,81,20,18,18.0,0.0
453412,OZ,82,20,4,4.0,0.0
453412,OZ,83,20,3,3.0,0.0
453412,OZ,86,20,7,7.0,0.0
453412,OZ,87,20,3,3.0,0.0
453412,OZ,93,20,13,13.0,0.0
453412,OZ,94,20,2,2.0,0.0
453412,OZ,E1,20,6,6.0,0.0
453412,OZ,E2,20,2,2.0,0.0
453412,OZ,E3,20,1,1.0,0.0
453412,OZ,E4,20,8,8.0,0.0
453412,OZ,E5,20,11,11.0,0.0
453412,OZ,E6,20,1,1.0,0.0
453412,OZ,E7,20,2,2.0,0.0
453412,OZ,E8,20,12,12.0,0.0
453412,OZ,E9,20,15,15.0,0.0
453412,OZ,EA,20,12,12.0,0.0
453412,OZ,EB,20,4,4.0,0.0
453412,OZ,EC,20,15,15.0,0.0
453412,OZ,ED,20,1,1.0,0.0
453412,T,12,20,2,2.0,0.0
453412,T,13,20,10,10.0,0.0
453412,T,14,20,2,2.0,0.0
453412,T,16,20,3,3.0,0.0
453412,T,17,20,1,1.0,0.0
453412,T,21,20,2,2.0,0.0
453412,T,22,20,2,2.0,0.0
453412,T,26,20,4,4.0,0.0
453412,T,27,20,2,2.0,0.0
453412,T,32,20,4,4.0,0.0
453412,T,33,20,3,3.0,0.0
453412,T,3G,20,1,1.0,0.0
453412,T,41,20,2,2.0,0.0
453412,T,42,20,2,2.0,0.0
453412,T,43,20,2,2.0,0.0
453412,T,44,20,1,1.0,0.0
453412,T,46,20,4,4.0,0.0
453412,T,47,20,1,1.0,0.0
453412,T,53,20,3,3.0,0.0
453412,T,61,20,1,1.0,0.0
453412,T,62,20,1,1.0,0.0
453412,T,64,20,1,1.0,0.0
453412,T,65,20,1,1.0,0.0
453412,T,72,20,1,1.0,0.0
453412,T,80,20,1,1.0,0.0
453412,T,81,20,1,1.0,0.0
453412,T,83,20,2,2.0,0.0
453412,T,87,20,3,3.0,0.0
453412,T,E1,20,3,3.0,0.0
453412,T,E4,20,6,6.0,0.0
453416,OF,12,20,1,1.0,0.0
453416,OF,1A,20,20,20.0,0.0
453416,OF,2A,20,32,32.0,0.0
453416,OF,2B,20,96,96.0,0.0
453416,OF,2C,20,35,35.0,0.0
453416,OF,38,20,99,34.0,65.0
453416,OF,4D,20,85,85.0,0.0
453416,OF,59,20,99,0.0,99.0
453416,OF,5A,20,98,0.0,98.0
453416,OF,5D,20,41,41.0,0.0
453416,OZ,10,20,1,1.0,0.0
453416,OZ,11,20,2,2.0,0.0
453416,OZ,13,20,1,1.0,0.0
453416,OZ,14,20,4,4.0,0.0
453416,OZ,15,20,2,2.0,0.0
453416,OZ,21,20,5,5.0,0.0
453416,OZ,22,20,1,1.0,0.0
453416,OZ,24,20,1,1.0,0.0
453416,OZ,33,20,3,3.0,0.0
453416,OZ,41,20,5,5.0,0.0
453416,OZ,46,20,1,1.0,0.0
453416,OZ,47,20,2,2.0,0.0
453416,OZ,48,20,1,1.0,0.0
453416,OZ,51,20,1,1.0,0.0
453416,OZ,53,20,6,6.0,0.0
453416,OZ,55,20,3,3.0,0.0
453416,OZ,60,20,8,8.0,0.0
453416,OZ,63,20,1,1.0,0.0
453416,OZ,66,20,3,3.0,0.0
453416,OZ,67,20,4,4.0,0.0
453416,OZ,70,20,2,2.0,0.0
453416,OZ,71,20,2,2.0,0.0
453416,OZ,73,20,1,1.0,0.0
453416,OZ,76,20,1,1.0,0.0
453416,OZ,78,20,5,5.0,0.0
453416,OZ,80,20,1,1.0,0.0
453416,OZ,86,20,4,4.0,0.0
453416,OZ,94,20,2,2.0,0.0
453416,OZ,E2,20,1,1.0,0.0
453416,OZ,E4,20,1,1.0,0.0
453416,OZ,E5,20,3,3.0,0.0
453416,OZ,E9,20,2,2.0,0.0
453416,OZ,EA,20,2,2.0,0.0
453416,T,10,20,2,2.0,0.0
453416,T,11,20,4,4.0,0.0
453416,T,12,20,1,1.0,0.0
453416,T,14,20,8,8.0,0.0
453416,T,15,20,1,1.0,0.0
453416,T,16,20,1,1.0,0.0
453416,T,21,20,1,1.0,0.0
453416,T,24,20,9,9.0,0.0
453416,T,32,20,5,5.0,0.0
453416,T,42,20,1,1.0,0.0
453416,T,45,20,2,2.0,0.0
453416,T,46,20,2,2.0,0.0
453416,T,51,20,3,3.0,0.0
453416,T,53,20,8,8.0,0.0
453416,T,57,20,1,1.0,0.0
453416,T,63,20,1,1.0,0.0
453416,T,65,20,1,1.0,0.0
453416,T,70,20,1,1.0,0.0
453416,T,74,20,1,1.0,0.0
453416,T,7H,20,1,1.0,0.0
453416,T,86,20,1,1.0,0.0
454549,OF,11,20,2,2.0,0.0
454549,OF,1A,20,1,1.0,0.0
454549,OF,1D,20,58,58.0,0.0
454549,OF,2C,20,1,1.0,0.0
454549,OF,2D,20,93,93.0,0.0
454549,OF,3A,20,103,103.0,0.0
454549,OF,49,20,2,1.0,1.0
454549,OF,52,20,1,1.0,0.0
454549,OF,5D,20,1,1.0,0.0
454549,OF,62,20,1,1.0,0.0
454549,OF,63,20,1,1.0,0.0
454549,OF,69,20,8,1.0,7.0
454549,OF,71,20,2,2.0,0.0
454549,OF,72,20,1,1.0,0.0
454549,OF,80,20,3,3.0,0.0
454549,OF,81,20,1,1.0,0.0
454549,OF,84,20,1,1.0,0.0
454549,OF,86,20,1,1.0,0.0
454549,OF,9D,20,1,1.0,0.0
454549,OF,E2,20,2,2.0,0.0
454549,OF,E4,20,7,7.0,0.0
454549,OF,E6,20,18,18.0,0.0
454549,OF,E8,20,1,1.0,0.0
454549,OF,E9,20,2,2.0,0.0
454549,OF,EB,20,1,1.0,0.0
454549,OZ,11,20,2,1.0,1.0
454549,OZ,12,20,3,3.0,0.0
454549,OZ,22,20,3,3.0,0.0
454549,OZ,32,20,1,1.0,0.0
454549,OZ,41,20,1,1.0,0.0
454549,OZ,43,20,2,2.0,0.0
454549,OZ,47,20,1,1.0,0.0
454549,OZ,51,20,2,2.0,0.0
454549,OZ,55,20,1,1.0,0.0
454549,OZ,66,20,2,2.0,0.0
454549,OZ,71,20,3,3.0,0.0
454549,OZ,74,20,1,1.0,0.0
454549,OZ,76,20,1,1.0,0.0
454549,OZ,80,20,3,3.0,0.0
454549,OZ,81,20,2,2.0,0.0
454549,OZ,83,20,3,3.0,0.0
454549,OZ,86,20,1,1.0,0.0
454549,OZ,E1,20,2,2.0,0.0
454549,OZ,E4,20,6,6.0,0.0
454549,OZ,E5,20,1,1.0,0.0
454549,OZ,E8,20,7,7.0,0.0
454549,OZ,E9,20,12,12.0,0.0
454549,OZ,EA,20,12,12.0,0.0
454549,OZ,EC,20,2,2.0,0.0
454549,OZ,ED,20,2,2.0,0.0
454585,OF,10,20,2,2.0,0.0
454585,OF,3H,20,1,1.0,0.0
454585,OF,59,20,27,0.0,27.0
454585,OF,5A,20,58,0.0,58.0
454585,OF,69,20,66,66.0,0.0
454585,OF,8A,20,49,49.0,0.0
454585,OF,8B,20,3,3.0,0.0
454585,OF,E9,20,1,1.0,0.0
454585,OZ,11,20,1,1.0,0.0
454585,OZ,13,20,4,4.0,0.0
454585,OZ,15,20,2,2.0,0.0
454585,OZ,22,20,4,4.0,0.0
454585,OZ,41,20,3,3.0,0.0
454585,OZ,42,20,3,3.0,0.0
454585,OZ,45,20,1,1.0,0.0
